Z143,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,T404
Z144,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,S001
Z145,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,A104
Z146,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,T402
Z147,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,V301
Z148,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,O302
Z149,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,I301
Z150,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,S001
Z151,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,V302
Z152,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,I203
Z153,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,V303
Z154,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,I112
Z155,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,A102
Z156,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,V302
Z157,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,S004
Z158,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,I107
Z159,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,T405
Z160,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,I103
Z161,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,T401
Z162,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,O304
Z164,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,I111
Z165,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,I110
Z166,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,A102
Z167,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,I202
Z168,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,V304
Z169,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,I204
Z170,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,I305
Z171,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,I201
Z172,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,I202
Z173,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,I104
Z174,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,A102
Z175,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,I305
Z176,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,V301
Z177,2024-10-10 07:00:00,2024-10-10 14:35:00,Konzultácia,I306
Z010,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I109
Z011,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,A104
Z012,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T402
Z013,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I301
Z014,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I104
Z015,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I204
Z016,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I102
Z017,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,V302
Z018,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,A102
Z019,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T401
Z020,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I303
Z021,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,O304
Z022,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T406
Z023,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,V304
Z024,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I304
Z025,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I301
Z027,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I105
Z028,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,S002
Z029,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T404
Z030,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,V302
Z031,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,S003
Z032,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,A104
Z033,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,V303
Z034,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I110
Z035,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I105
Z036,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,A102
Z037,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I106
Z038,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I101
Z039,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I201
Z040,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,V303
Z041,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T401
Z042,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,O303
Z043,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I302
Z044,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I305
Z045,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,A102
Z046,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T404
Z047,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,V302
Z048,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I110
Z049,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I305
Z051,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I104
Z052,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I106
Z053,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I105
Z054,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,O301
Z055,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I204
Z056,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I104
Z057,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I306
Z058,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I102
Z059,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T402
Z060,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,V304
Z061,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I109
Z062,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,A104
Z063,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,S001
Z064,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,A101
Z065,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,V301
Z066,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I204
Z067,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T401
Z068,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I305
Z069,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T402
Z070,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I202
Z071,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I104
Z072,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,O302
Z073,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I109
Z074,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I109
Z075,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I304
Z076,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I112
Z077,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I203
Z078,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I112
Z079,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I107
Z080,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,S002
Z081,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I111
Z082,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I304
Z083,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,V303
Z084,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I301
Z085,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,O301
Z086,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I203
Z087,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I104
Z088,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I112
Z089,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I104
Z090,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,S003
Z091,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,S002
Z092,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I305
Z094,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I106
Z095,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,A104
Z096,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T406
Z097,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,S004
Z098,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T402
Z099,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,S002
Z100,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,S003
Z101,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I110
Z102,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,O302
Z103,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I304
Z104,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I302
Z105,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,O302
Z106,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,V304
Z107,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I303
Z108,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I204
Z109,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I111
Z110,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I112
Z111,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,S001
Z112,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,S004
Z113,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,O301
Z114,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,A104
Z115,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T405
Z116,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,V304
Z117,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I204
Z118,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I102
Z119,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,S001
Z120,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I302
Z121,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I110
Z122,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,A102
Z123,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,S004
Z124,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I112
Z125,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,A103
Z126,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,S002
Z127,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,S001
Z128,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I203
Z129,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T404
Z130,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I203
Z131,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,S004
Z132,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,V302
Z133,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,S002
Z134,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I109
Z135,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T406
Z137,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I301
Z138,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T403
Z139,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T405
Z140,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I305
Z141,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I306
Z142,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T405
Z143,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T401
Z144,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,S003
Z145,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I112
Z146,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,O301
Z147,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,O301
Z148,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,S002
Z149,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T404
Z150,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,V301
Z151,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I112
Z152,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,A101
Z153,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,O303
Z154,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I104
Z155,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I107
Z156,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I204
Z157,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I305
Z158,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,A101
Z159,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I302
Z160,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T406
Z161,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I303
Z162,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,A101
Z164,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I302
Z165,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,V303
Z166,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T403
Z167,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,V301
Z168,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I106
Z169,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T405
Z170,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,V302
Z171,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,O303
Z172,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I203
Z173,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T403
Z174,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,O304
Z175,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T404
Z176,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,I105
Z177,2024-10-11 07:00:00,2024-10-11 14:35:00,Konzultácia,T404
Z010,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I304
Z011,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,O301
Z012,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,O303
Z013,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I102
Z014,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A102
Z015,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,V304
Z016,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,O301
Z017,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A103
Z018,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I301
Z019,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A101
Z020,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T405
Z021,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,O301
Z022,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,S004
Z023,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I106
Z024,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T406
Z025,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A104
Z027,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I110
Z028,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I101
Z030,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A103
Z031,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,O304
Z032,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,O302
Z033,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I101
Z034,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,S001
Z035,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I303
Z036,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T405
Z037,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I106
Z038,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,O303
Z039,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,V304
Z040,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I109
Z041,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T406
Z042,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I109
Z043,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,V304
Z044,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I110
Z045,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,V302
Z046,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,V302
Z047,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,S001
Z048,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I105
Z049,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,O303
Z051,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A101
Z052,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I304
Z053,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I103
Z054,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I112
Z055,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,O302
Z056,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I110
Z057,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T402
Z058,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I110
Z059,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T403
Z060,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,O302
Z061,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A104
Z062,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A102
Z063,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,O301
Z064,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I101
Z065,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,V302
Z066,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,S004
Z067,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I107
Z068,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I203
Z069,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I305
Z070,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T401
Z071,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I104
Z072,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,V304
Z073,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I110
Z074,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I303
Z075,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,S001
Z076,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A104
Z077,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I107
Z078,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,O302
Z079,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I204
Z080,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I104
Z081,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A104
Z082,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I202
Z083,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I103
Z084,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,S003
Z085,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,V304
Z086,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,O304
Z087,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A104
Z088,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I301
Z089,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,S003
Z090,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,S002
Z091,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A104
Z092,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T403
Z094,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,S002
Z095,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I109
Z096,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,V304
Z097,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I304
Z098,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T405
Z099,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T405
Z100,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I301
Z101,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I304
Z102,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I107
Z103,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T404
Z104,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,V302
Z105,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I302
Z106,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I304
Z107,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I203
Z108,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T402
Z109,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T406
Z110,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A101
Z111,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A104
Z112,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T402
Z113,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T404
Z114,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I305
Z115,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,S001
Z116,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I204
Z117,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T406
Z118,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T401
Z119,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I102
Z120,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A102
Z121,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I107
Z122,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I109
Z123,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I103
Z124,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,S004
Z125,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I112
Z126,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T403
Z127,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I103
Z128,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I111
Z129,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I204
Z130,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I305
Z131,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I107
Z132,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I110
Z133,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I302
Z134,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A101
Z135,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I110
Z137,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I301
Z138,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I302
Z139,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,O302
Z140,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I203
Z141,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,V303
Z142,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I101
Z143,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I101
Z144,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I305
Z145,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I107
Z146,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I102
Z147,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I112
Z148,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,S001
Z149,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I104
Z150,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I302
Z151,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T406
Z152,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,T406
Z153,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,O301
Z154,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I108
Z155,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,S004
Z156,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I104
Z157,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I303
Z158,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A102
Z159,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I202
Z160,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A102
Z161,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I104
Z162,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A104
Z164,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I103
Z165,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,I302
Z166,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,O302
Z167,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,A104
Z168,2024-10-14 07:00:00,2024-10-14 14:35:00,Konzultácia,S002
